-44220000 22 -231585000 3736477000 10 2167442000 -1379189000 2750000 132432490000 94 0 1944240000 255988000 378000000 268964000 0 0 1192510000 4144391000 3 3529313000 407129000 1993119000 109036000 9755094000 -86214000 5122127000 3739225000 0 0 0 1496390000 358929000 3922228000 -632134000
5048000 67 -464616000 4333001000 11 2741832000 -1107252000 2778000 142577080000 90 0 2214774000 392166000 1530822000 1390910000 0 0 1530682000 5991497000 3 4272606000 -37019000 2967849000 139912000 10723920000 40712000 3094340000 3870244000 0 0 0 713214000 574390000 3178497000 565072000
-1260000000 22 -1795000000 0 114 10802000000 -417000000 11755000000 8899000000 236 3213000000 0 2782000000 100000000 -220000000 40000000 0 8063000000 15774000000 53 10151000000 -457000000 8588000000 320000000 3793000000 -3062000000 -1443000000 18085000000 274000000 92000000 0 4413000000 3989000000 9314000000 195000000
53000000 10 -1145000000 0 85 3475000000 -154000000 12048000000 9193000000 202 2109000000 0 1719000000 2186000000 2041000000 -26000000 0 5971000000 9772000000 53 10464000000 53000000 5735000000 145000000 2693000000 -2225000000 -1101000000 3388000000 119000000 96000000 0 1792000000 -7327000000 3324000000 -6696000000
69000000 11 -1077000000 0 43 4063000000 -297000000 12383000000 9218000000 130 3288000000 0 1548000000 2668000000 2518000000 -143000000 0 7869000000 10067000000 54 11029000000 797000000 6198000000 150000000 2643000000 4117000000 -28000000 3393000000 229000000 113000000 0 766000000 588000000 3675000000 -2742000000
479000000 21 -1110000000 0 67 5001000000 -257000000 12734000000 8747000000 154 2119000000 0 1472000000 3346000000 3183000000 -198000000 0 5732000000 9638000000 57 11658000000 577000000 5562000000 163000000 2599000000 -821000000 215000000 5871000000 4041000000 115000000 0 1147000000 938000000 2966000000 -2236000000
926000 4 -188358000 3392696000 208 834556000 0 61000 586557000 265 0 428902000 321227000 423649000 356141000 -5241000 0 659774000 4771981000 86 3468683000 66156000 605254000 67508000 0 -309116000 184502000 1499297000 207239000 0 0 -176000 -590496000 1151686000 -559138000
8423000 4 -148332000 3778495000 150 1117400000 0 61000 622080000 185 0 399716000 313590000 421108000 361376000 -6648000 0 785123000 4721962000 85 3524985000 92981000 469662000 59732000 0 -312573000 390070000 911086000 80439000 0 0 -14684000 282844000 1287482000 -507283000
34870000 9 -184936000 4184883000 180 876560000 0 61000 744317000 218 0 259303000 339473000 937965000 873781000 -21297000 0 787421000 5366881000 84 4051194000 244230000 510007000 64184000 0 -535197000 350908000 1907231000 80439000 0 0 387091000 -240840000 1469502000 -200687000
89350000 14 -123074000 711879000 821 392089000 28527000 51842000 941278000 959 43590000 23401000 110416000 842425000 815323000 1394000 0 508171000 284112000 64 1692411000 141836000 28552000 27102000 283337000 -918720000 129162000 872241000 3816000 0 0 40982000 -136744000 912345000 -100557000
11645000 13 -177913000 643058000 404 569233000 24642000 51869000 1034585000 538 48359000 256901000 141970000 764129000 729345000 -3097000 0 622422000 1642438000 64 1830188000 100025000 671402000 34784000 367927000 2021104000 151692000 872789000 13397000 0 0 0 177144000 871602000 -576610000
6303000 14 -153960000 634484000 272 884353000 -35557000 52011000 1175830000 366 57033000 251129000 222240000 837144000 810114000 -3950000 0 644110000 1636526000 66 2259262000 113236000 583517000 27030000 412314000 152175000 89394000 495341000 17482000 0 0 0 315120000 907798000 -571603000
17566000 17 -127397000 402270000 518 921132000 38221000 51363000 1194236000 635 62157000 136083000 209790000 1045678000 956921000 -2929000 0 636116000 1679116000 65 2227173000 95257000 549368000 88757000 376555000 -989183000 101593000 1732177000 21937000 0 0 857175000 36779000 1280895000 -22917000
155000000 7 -913000000 0 48 7082000000 2541000000 6136000000 85915000000 182 0 1448000000 909000000 2437000000 2024000000 0 411000000 10137000000 0 4 3889000000 670000000 561000000 413000000 11441000000 104000000 191000000 5347000000 4046000000 38000000 0 -2713000000 1407000000 5226000000 -3242000000
339000000 11 -894000000 0 42 5976000000 1274000000 5115000000 76433000000 167 0 1662000000 894000000 3467000000 3130000000 0 372000000 9851000000 0 6 4768000000 877000000 3392000000 337000000 9374000000 -105000000 1276000000 5528000000 4377000000 55000000 0 -1708000000 -2022000000 4962000000 -3577000000
392000000 10 -1125000000 0 49 6124000000 872000000 3180000000 63682000000 162 0 1563000000 882000000 2592000000 2284000000 0 390000000 9853000000 0 6 4020000000 438000000 3688000000 308000000 8243000000 35000000 -1693000000 5779000000 4340000000 16000000 0 240000000 -189000000 2481000000 -2649000000
0 80 -116455000 1454230000 28 1386042000 0 950000 2392091000 181 30027000 471092000 274263000 974364000 682904000 5280000 0 253028000 1751053000 34 1249299000 260648000 582874000 291460000 0 -1389770000 90743000 4708486000 0 0 0 2334253000 677139000 1134190000 2209019000
0 58 -135376000 1512752000 33 1480171000 0 983000 2894917000 230 2454000 446505000 307288000 1098912000 793412000 -11758000 0 299188000 1735703000 33 1424146000 297242000 460404000 305500000 0 -1453163000 5520000 6002708000 0 0 0 928674000 76470000 1003492000 704152000
0 21 -158694000 2905563000 25 1597492000 0 1117000 3643979000 219 164000 856982000 349810000 1098467000 837941000 -15854000 0 559628000 3865484000 31 1658961000 321801000 1515994000 260526000 0 -2379208000 188052000 8134248000 0 0 235566000 3808137000 107330000 1344159000 3516146000
0 30 -191683000 2981041000 25 1624601000 0 1121000 4482700000 254 617000 777420000 524467000 1261860000 931676000 -25309000 0 576706000 3814078000 30 1957046000 326248000 1203745000 330184000 0 -2899032000 98026000 10136018000 0 0 167377000 3009130000 90885000 1705841000 1772901000
0 12 -56400000 0 187 1612200000 0 1449800000 238500000 245 122800000 187600000 127800000 310000000 310000000 2000000 0 114900000 871500000 90 2073700000 62600000 76000000 0 0 -300000000 85000000 745600000 411100000 0 0 745600000 455300000 559100000 541400000
0 10 -64200000 0 212 1853000000 0 1637300000 274300000 265 131100000 204400000 128900000 284800000 279900000 -2200000 0 130300000 1009900000 88 1999600000 51100000 63100000 4900000 0 64900000 46400000 746400000 277300000 0 0 0 240800000 563500000 -126500000
0 4 -75500000 0 145 1410600000 0 1773100000 342100000 191 100000000 256300000 145900000 120700000 83000000 -5000000 0 159200000 1456200000 86 2170100000 1200000 86500000 37700000 0 -196100000 376000000 743100000 273000000 0 0 0 -442400000 708100000 -239900000
0 20 -72400000 0 141 1353000000 0 1821500000 370700000 188 9200000 518000000 145800000 1300000 -20300000 -5300000 0 169300000 1535000000 85 2133400000 310200000 70800000 21600000 0 -544100000 385400000 1487700000 532300000 0 0 748300000 -57600000 414000000 343200000
33000000 15 -1063000000 5616000000 7 184000000 -28000000 2000000 3477000000 134 0 3899000000 736000000 1221000000 829000000 0 0 15348000000 411000000 40 2304000000 307000000 14000000 392000000 570000000 -19000000 -56000000 5802000000 408000000 151000000 0 -26000000 -46000000 1690000000 -426000000
43000000 5 -1379000000 5632000000 1 30000000 60000000 2000000 3490000000 80 0 3851000000 761000000 1227000000 829000000 0 0 16205000000 411000000 40 2348000000 311000000 0 398000000 526000000 -17000000 -156000000 5504000000 494000000 142000000 0 247000000 -179000000 1693000000 -149000000
57000000 9 -1785000000 5617000000 0 5000000 3000000 2000000 3586000000 75 0 4149000000 813000000 1311000000 970000000 0 0 17424000000 411000000 41 2467000000 377000000 0 341000000 524000000 -8000000 -72000000 6085000000 549000000 142000000 0 547000000 -25000000 1551000000 141000000
44000000 9 -1917000000 5616000000 14 292000000 -14000000 2000000 3501000000 92 0 4476000000 896000000 1303000000 948000000 0 0 18799000000 411000000 43 2597000000 363000000 0 355000000 538000000 -2000000 -91000000 6880000000 556000000 142000000 0 664000000 287000000 2017000000 246000000
154000000 8 -3025000000 6049000000 10 355000000 -224000000 3289000000 6395000000 67 1627000000 10406000000 1918000000 2810000000 1822000000 0 44000000 38763000000 91000000 57 8550000000 604000000 0 988000000 1519000000 -180000000 191000000 15586000000 2074000000 0 0 473000000 58000000 3804000000 -355000000
160800000 9 -3616400000 6131000000 9 188000000 119200000 3303000000 6722300000 71 2038000000 11444000000 1843100000 2983300000 2093300000 0 58300000 40997000000 91000000 55 8091200000 677700000 0 890000000 1423000000 -112200000 117700000 16828000000 2229000000 1000000 0 317000000 -161200000 4096200000 -438700000
143500000 10 -4130000000 6203400000 8 257700000 100800000 3313300000 7685700000 56 2131300000 11918900000 2041800000 3270900000 2402900000 0 90200000 43635100000 52500000 53 8692900000 902600000 0 868000000 1316600000 -152100000 162800000 16012000000 2389900000 4300000 0 767400000 45000000 4602400000 -150900000
7104000 9 -166773000 5195543000 216 201989000 0 2015000 529900000 359 21427000 2565000 204163000 321591000 321591000 -89000 0 345091000 723701000 61 844047000 117602000 84554000 0 0 -222277000 59946000 0 657659000 0 0 0 -357208000 530020000 -108029000
5586000 11 -187964000 4561929000 256 333891000 0 1808000 511087000 391 2325000 7936000 184431000 419554000 419554000 -3655000 0 450287000 757368000 68 1066835000 126067000 77429000 0 0 -19750000 52080000 0 573026000 0 0 0 131902000 563908000 -115243000
5720000 11 -207159000 4559430000 227 238650000 0 1783000 610943000 378 1955000 43128000 262869000 495239000 479776000 -10532000 0 601591000 1051294000 69 1352931000 145828000 132412000 15463000 0 -479392000 101721000 604851000 869992000 0 0 660873000 -95241000 658070000 436027000
8999000 10 -311676000 4437420000 225 289473000 0 1772000 725620000 377 4700000 17051000 318088000 475149000 456624000 -10036000 0 753180000 1150244000 67 1471828000 135218000 156095000 18525000 0 153060000 54503000 624288000 774674000 0 0 0 50823000 764151000 -267728000
1229000 17 -280873000 2761000 124 477696000 7364000 889000 1620311000 366 0 63368000 99020000 401012000 368212000 -2031000 38067000 1296571000 276966000 36 898843000 80433000 94464000 32800000 428145000 -26574000 -9492000 686588000 207141000 98410000 0 -14390000 8280000 488766000 -177294000
-6674000 25 -155346000 9957000 109 477239000 -1810000 801000 1543799000 340 0 129188000 107370000 570001000 538442000 12472000 31729000 1357069000 284203000 36 850471000 134445000 88203000 31559000 436049000 169000 31452000 1054310000 212178000 115415000 0 -18733000 -457000 432859000 -288046000
-16761000 10 -110576000 10447000 218 2489768000 -6486000 780000 1674700000 294 0 56884000 103572000 254537000 213179000 -43276000 35742000 1231868000 243262000 32 770848000 18484000 44125000 41358000 358361000 -40275000 21616000 2223035000 194042000 129170000 0 1882180000 2012529000 492609000 1609329000
48474000 10 -227649000 2059151000 13 213734000 27649000 1122000 2454463000 113 0 736317000 260076000 490909000 358187000 2154000 30999000 2484738000 2893811000 33 1196872000 29122000 1733047000 132722000 508728000 3154000 -73151000 3174674000 455417000 146921000 0 -376241000 -2276034000 360689000 -478325000
28000000 22 -518000000 660000000 87 174000000 0 70000000 2319000000 116 0 889000000 264000000 560000000 514000000 0 0 3609000000 0 50 2338000000 198000000 0 46000000 58000000 -82000000 35000000 871000000 39000000 0 0 -275000000 20000000 753000000 -88000000
13000000 25 -566000000 606000000 84 80000000 0 1000000 2355000000 112 0 1044000000 270000000 851000000 816000000 0 0 3893000000 0 54 2801000000 308000000 0 35000000 60000000 -129000000 88000000 754000000 0 0 0 -161000000 -42000000 981000000 -325000000
41000000 28 -694000000 296000000 73 107000000 0 1000000 2325000000 98 0 1007000000 294000000 1003000000 975000000 0 0 4299000000 0 57 3043000000 370000000 0 28000000 58000000 143000000 89000000 686000000 0 0 0 -68000000 27000000 1030000000 -462000000
22000000 35 -831000000 73000000 74 73000000 0 1000000 1935000000 92 0 1113000000 320000000 1320000000 1312000000 0 0 4802000000 0 65 3663000000 464000000 0 8000000 51000000 -152000000 131000000 571000000 0 0 0 -116000000 -34000000 1584000000 -688000000
-4600000 3650 -51500000 0 55 290500000 3400000 1000000 1264600000 188 72200000 57000000 48800000 321700000 267900000 -8000000 0 207200000 484400000 40 853700000 84200000 125400000 53800000 169300000 0 14500000 1215000000 0 23300000 0 -78000000 63100000 255900000 -150000000
-96400000 601 -35200000 24400000 45 199700000 -5800000 1000000 1199000000 164 91900000 120000000 53200000 262200000 209300000 -9000000 0 224800000 714100000 42 869100000 54600000 372400000 52900000 204100000 12300000 -17200000 1457500000 0 4100000 0 278300000 -90800000 257000000 195000000
2371000 11 -29329000 2106183000 260 529857000 126000 20000 177556000 375 3394000 101241000 31928000 530381000 526269000 -1491000 0 201109000 254073000 89 1373790000 273374000 609719000 4112000 102602000 -988497000 265831000 97230000 0 0 0 -36000000 -459644000 497349000 71639000
6000000 20 -137000000 2592167000 323 943999000 -67000000 20000 174000000 461 0 7046000 47000000 875000000 872000000 -10000000 0 392248000 254073000 92 2060000000 215000000 587046000 3000000 176441000 -85000000 271000000 116599000 0 0 0 -55000000 414000000 640000000 7000000
9000000 2 -286000000 7727000000 195 1010000000 -88000000 0 233000000 341 0 529000000 167000000 546000000 498000000 -9000000 0 697000000 5048000000 91 2371000000 354000000 4708000000 48000000 290000000 635000000 -154000000 3405000000 0 0 0 3425000000 66000000 675000000 2985000000
13000000 4 -197000000 6151000000 77 1711000000 -141000000 12000000 4518000000 231 149000000 0 410000000 445000000 350000000 0 0 850000000 3294000000 40 2991000000 94000000 1103000000 95000000 1413000000 406000000 153000000 1946000000 1005000000 0 0 0 319000000 623000000 -519000000
23000000 14 -241000000 6384000000 112 3002000000 -154000000 12000000 5229000000 247 156000000 0 375000000 1543000000 1448000000 0 0 861000000 3304000000 42 3843000000 376000000 951000000 95000000 1567000000 67000000 284000000 1947000000 935000000 0 0 0 1291000000 1800000000 -348000000
8000000 18 -215000000 6575000000 131 4797000000 -266000000 11000000 5707000000 244 145000000 0 371000000 1701000000 1598000000 0 0 892000000 3302000000 41 3952000000 221000000 762000000 103000000 1833000000 -62000000 -334000000 3342000000 946000000 0 0 2581000000 1795000000 1163000000 913000000
16000000 24 -253000000 6809000000 103 3406000000 -216000000 11000000 6314000000 230 478000000 0 389000000 2168000000 2013000000 0 0 937000000 3316000000 42 4511000000 292000000 575000000 155000000 2050000000 -156000000 847000000 3143000000 929000000 0 0 -1207000000 -1391000000 2466000000 -3432000000
-7925000 18 -57427000 387871000 18 157984000 29555000 2565000 2154132000 132 0 482852000 105471000 737947000 662475000 4320000 0 383483000 2208239000 35 1180081000 203343000 1309727000 75472000 428935000 0 -5061000 1133121000 123864000 0 0 177887000 -12408000 612464000 174539000
-16712000 16 -63314000 448700000 34 295203000 -1790000 2581000 2323642000 157 0 558555000 118657000 798367000 724795000 7177000 0 402790000 2408363000 35 1270494000 207796000 1473926000 73572000 452848000 0 11797000 1141750000 223694000 0 0 -44931000 137219000 660659000 -70284000
-13826000 18 -71327000 491750000 40 377615000 11626000 2589000 2597017000 169 0 618385000 138584000 884760000 804832000 -26056000 0 448446000 2614030000 35 1424947000 220372000 1625561000 79928000 495896000 0 -15515000 1427825000 154322000 0 0 326591000 82412000 725962000 24139000
-9541000 18 -69083000 568286000 37 381005000 -12007000 2608000 2549280000 158 0 624046000 149460000 898175000 806380000 -26629000 0 484548000 2706633000 36 1425015000 215521000 1672961000 91795000 514451000 0 -75009000 1556045000 180775000 0 0 244754000 3390000 672540000 -216964000
420000000 23 -693000000 0 244 3805000000 -7000000 29891000000 3346000000 344 0 3498000000 1286000000 6287000000 5265000000 0 0 5349000000 14968000000 82 15330000000 184000000 13262000000 1022000000 3019000000 2248000000 -289000000 29623000000 0 0 0 4683000000 548000000 6291000000 2726000000
465000000 20 -718000000 0 386 3731000000 327000000 30410000000 4422000000 495 0 3461000000 2092000000 6656000000 5585000000 0 0 5223000000 14788000000 78 15641000000 427000000 12693000000 1071000000 2647000000 -4982000000 884000000 30215000000 0 0 0 -1129000000 -74000000 8952000000 -3274000000
603000000 25 -594000000 0 362 4144000000 481000000 30649000000 4227000000 445 0 2239000000 2108000000 9073000000 7978000000 0 0 4907000000 14787000000 80 17435000000 1039000000 11641000000 1095000000 2435000000 -4421000000 899000000 29182000000 0 0 0 1065000000 413000000 9731000000 -3771000000
-16760000 18 -568048000 5012124000 70 437934000 0 3959000 722479000 132 985790000 0 655366000 1102959000 701294000 12055000 35000 5765856000 2842643000 75 2153481000 107304000 3206085000 401665000 0 22376000 143348000 8693345000 452788000 111080000 0 1494139000 38427000 1414391000 1170366000
-214260000 16 -724532000 5130616000 50 446492000 0 3976000 859873000 106 1185756000 0 807741000 1000045000 541749000 -26317000 0 7177728000 3854802000 74 2501534000 59541000 6570119000 458296000 0 -5553000 295029000 14408146000 509173000 55875000 0 2302332000 -75042000 1599047000 3525565000
-40984000 21 -974404000 5788786000 25 473698000 0 3995000 1094265000 50 1283893000 0 998932000 1445938000 865704000 -30534000 0 7590112000 4032174000 73 3005783000 62505000 6824273000 580234000 0 39515000 357940000 13642955000 575246000 99792000 0 -198230000 19916000 2134589000 -134591000
-186878000 10 -728753000 9690609000 39 462879000 0 4267000 1308868000 83 1378796000 0 1292260000 1425911000 829962000 -23224000 0 9866424000 4091805000 73 3462648000 157955000 9837876000 595949000 0 9504000 150984000 17068807000 732903000 61139000 0 1789103000 7194000 2183052000 5589101000
-98000000 3 -3444000000 9573000000 54 8658000000 -1410000000 5000000 54181000000 107 0 0 3253000000 647000000 506000000 -86000000 -71000000 10949000000 2655000000 27 20271000000 161000000 0 141000000 7411000000 -520000000 5315000000 3191000000 0 0 0 -617000000 574000000 5475000000 -539000000
-79000000 2 -4893000000 11135000000 62 14557000000 -1193000000 5000000 62752000000 112 0 0 4746000000 99000000 -111000000 -310000000 37000000 16967000000 3319000000 29 26236000000 167000000 0 210000000 8299000000 807000000 6898000000 8265000000 0 0 0 4426000000 5899000000 6842000000 4432000000
-206000000 4 -4589000000 13394000000 58 15890000000 -2187000000 5000000 71651000000 105 0 0 6281000000 2027000000 1568000000 -374000000 -22000000 21838000000 3759000000 33 35355000000 950000000 0 459000000 10243000000 -1066000000 12608000000 8227000000 0 0 0 -3882000000 1333000000 11920000000 -3763000000
5800000 18 -160800000 42800000 2 69200000 -400100000 1600000 14757700000 102 0 116500000 101000000 746100000 604400000 0 0 2235300000 1259600000 16 2759900000 228600000 335100000 141700000 2827200000 -41900000 464700000 1809800000 0 0 0 -274900000 -500000 484100000 -226800000
1500000 20 -209200000 61800000 2 75400000 -27300000 1600000 16120100000 103 0 137900000 112600000 822300000 682300000 0 0 2422000000 1314700000 16 2988700000 262500000 354700000 140000000 2899000000 100000 99000000 2103400000 0 0 0 276100000 6200000 485100000 -102900000
-1200000 19 -247600000 5200000 1 74100000 -548800000 1200000 17600500000 91 0 78600000 132100000 871900000 722700000 0 0 2667400000 1394500000 16 3261500000 279000000 439900000 149200000 3612000000 -10200000 566700000 1745300000 0 0 0 210000000 -1300000 507200000 900000
136000000 6 -9464000000 9859000000 3 160000000 -60000000 245000000 3079000000 90 1206000000 8024000000 7109000000 5012000000 4840000000 0 0 53280000000 1289000000 81 13349000000 2853000000 0 172000000 908000000 -3105000000 -1560000000 11355000000 0 0 0 5089000000 -135000000 8504000000 4785000000
-333000000 7 -9556000000 12251000000 41 1906000000 -65000000 255000000 2938000000 135 1481000000 8364000000 6077000000 4137000000 3908000000 0 0 52421000000 1369000000 80 11833000000 1928000000 0 229000000 891000000 3702000000 88000000 9672000000 0 1997000000 0 -2581000000 1746000000 9835000000 -973000000
110000000 20 -11378000000 12438000000 21 769000000 -31000000 256000000 2511000000 175 1461000000 9499000000 9874000000 -2598000000 -2809000000 0 0 48076000000 0 80 10180000000 663000000 0 211000000 708000000 1262000000 -681000000 11245000000 0 2200000000 0 1568000000 -1137000000 8461000000 -794000000
-17000000 917 -5178000000 12467000000 80 1467000000 21000000 257000000 2065000000 204 971000000 1072000000 29517000000 -27927000000 -28226000000 0 0 14119000000 0 68 4318000000 -5469000000 0 299000000 570000000 1245000000 -507000000 8777000000 0 1662000000 0 -2509000000 698000000 2984000000 -2962000000
-541000000 4 -7721000000 8629000000 65 3698000000 0 52000000 2942000000 125 0 9245000000 3927000000 2792000000 2106000000 -68000000 0 40929000000 0 80 11639000000 1165000000 5662000000 686000000 0 -473000000 998000000 13065000000 0 1793000000 0 235000000 1227000000 8888000000 623000000
-4577000000 9 -9508000000 9005000000 72 7369000000 0 52000000 3317000000 103 0 8527000000 4550000000 826000000 54000000 2000000 0 41589000000 0 82 15153000000 1617000000 6569000000 772000000 0 -1527000000 4457000000 15092000000 0 2593000000 0 1294000000 3671000000 8466000000 1675000000
-55000000 52 -6067000000 9265000000 22 939000000 0 52000000 3185000000 95 0 5400000000 4603000000 -8864000000 -9689000000 -2000000 0 33751000000 0 63 5513000000 -2877000000 6331000000 825000000 0 -3000000 -6205000000 15636000000 0 2638000000 0 541000000 -6430000000 -1877000000 220000000
0 14 -1524200000 799200000 14 450400000 75000000 249400000 7472100000 107 0 827200000 907000000 1492200000 1350400000 11400000 167800000 10450900000 1653800000 27 2708300000 307900000 717300000 141800000 706100000 1300000 -130300000 5056300000 1195500000 156800000 375800000 927400000 -4000000 1553100000 115400000
0 13 -1362700000 842000000 11 336600000 -23500000 249400000 7629900000 111 0 995500000 956900000 1490500000 1365400000 -11300000 151400000 10947000000 1237300000 27 2809100000 369400000 615800000 125100000 706000000 2000000 -237900000 4824500000 1257900000 155600000 287200000 3500000 -113800000 2190100000 -504300000
-16600000 18 -1265600000 904700000 6 206400000 8300000 249400000 6939000000 77 0 803400000 936400000 1846200000 1742700000 -22900000 154500000 10095300000 1131300000 30 2955900000 418300000 508300000 103500000 657800000 -4300000 156200000 3949100000 1265700000 132100000 0 -84400000 -130200000 2446400000 -945400000
-6900000 9 -1055800000 970000000 46 1501300000 32900000 249400000 6402700000 131 0 767100000 925900000 2247700000 2132200000 7500000 148600000 10074400000 1150200000 33 3121700000 586500000 488000000 115500000 619900000 0 57000000 4918100000 1288100000 133800000 0 331200000 1294900000 2707400000 -271100000
10100000 23 -129100000 336683000 106 690850000 -45900000 160000 2948900000 305 0 0 121800000 838400000 778800000 7700000 0 417436000 2091112000 31 1343200000 219300000 0 59600000 733718000 -117800000 161200000 1606204000 0 12223000 0 329500000 175700000 674700000 -13100000
13400000 22 -158400000 489800000 74 886800000 -8000000 300000 3163900000 196 0 0 136500000 910200000 846600000 11700000 0 532400000 2289100000 31 1450800000 207900000 188900000 63600000 792600000 -53700000 45600000 1431400000 0 20600000 0 421100000 196000000 769100000 108500000
18300000 24 -209100000 659400000 127 968900000 -51600000 300000 3651700000 330 0 0 168100000 1052900000 972500000 -31000000 0 590700000 2616700000 32 1693800000 257300000 326300000 80400000 865600000 -60200000 152600000 2654600000 0 30500000 0 540000000 82100000 880900000 14100000
16400000 24 -172100000 783300000 175 1737200000 -5200000 300000 3789200000 382 0 0 171600000 1121100000 1052800000 -54800000 0 609500000 2692900000 32 1779500000 280500000 306000000 68300000 851800000 335900000 35400000 2813200000 0 39900000 0 153600000 768300000 1030500000 -180100000
341000000 1 -1261000000 7560000000 31 1861000000 96000000 1178000000 20401000000 130 3790000000 0 1462000000 814000000 324000000 -18000000 0 18947000000 5170000000 14 3299000000 162000000 0 490000000 2825000000 -269000000 -154000000 8311000000 1860000000 3324000000 0 -751000000 -78000000 1497000000 -798000000
25000000 22 -1193000000 7509000000 24 1437000000 25000000 1178000000 19286000000 114 3184000000 0 1422000000 -1363000000 -1816000000 -33000000 0 17639000000 3415000000 16 3746000000 428000000 0 453000000 2705000000 -293000000 -668000000 7607000000 1907000000 2929000000 0 -460000000 -424000000 1578000000 -679000000
